1464   2   1266666666   36666   1   2   2   7   0   2   0   4   4   4   3   5   2   4   2   4   9   2   2   2   2   2   2   2   3   4   1   1   2   2   2   2   2   2   3   2   2   2   2   2   1   9   3   2   1   1   1   4   19999   2   2   2   2   2   1   2   2   2   2   2   16666666666666666666666666666   36666   2   199996666   1   2   1   2   2   2   2   2   2   2   2   2   2   1   2   2   8   1   8   2   7   2   2   2   2   2   3   3   3   4   2   2   4   2   2   4   1   4   4   1   4   4   2   2   4   3   1   4   3   1   5   5   4   5   4   4   4   5   5   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   1   1   5   1   3   1   3   1   1   199999999   1   2   3   2   4   2   3   3   2   1   2   2   2   2   1   3   1   1   2   1   1   2   4   2   2   1   5   1   2   2   3   4   3   2   4   3   31   16666   2   5   5   5   4   2   2   28112 812 811626 41   1   2   2 16   6666 93511   6   611 1 42 1661166666 4116643   2   6   62   66615422122222222122221222211 62   1   2   1   2   1   2 5   2   6   6   6   6   6   6   6   6   632   3   2222111121222121313 624 56  5  4420190.0832249460,4915577362133380.0907552170,829428579
1047   3   61   1   0   36666   2   2   166666666   2   0   3   3   4   5   5   1   5   2   4   8   2   2   2   2   2   2   3   4   2   1   2   2   2   2   2   2   1   2   2   2   2   2   2   1   3   2   2   1   1   2   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   666666666   1   2   2   2   1   1   2   2   3   1   4   1   2   2   2   1   1   1   1   4   7   2   2   3   3   3   3   3   4   4   3   3   4   1   1   4   4   1   4   4   1   4   3   2   4   1   4   4   4   5   5   5   3   5   5   4   5   5   5   2   2   2   2   2   2   2   1   2   2   2   2   2   2   16666666666666666   3   3   4   1   1  1199996666   2   4   3   2   4   1   5   5   5   5   2   2   2   2   1   3   1   2   1   1   1   3   3   2   1   1   8   2   3   1   2   3   2   1   4   1   126666   2   3   5   2   5   3   1   5   42111 8711311626 41   1   2   7 66   6611 412 7   2   222 6 16 5666666666 4 56621   2   6   61   66615522122222222222122222210 61   2   2   1   1   2   2 2   1   2   2   2   2   2   2   2   2   122   3   2322222111222212111 421 51  5  5320190.1575576151,7291870921155120.1750693560,963732177
  43   3   7266666666   36666   2   1   2   1   0   2   0   2   2   2   5   5   2   5   1   3   5   2   2   2   1   2   2   2   4   2   2   2   1   2   2   2   2   3   4   2   2   2   2   1   2   8   2   1   2   2   2   3   36666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5666666666666   1   2   2   2   2   2   2   3   4   3   4   1   2   2   2   1   1   3   1   2   7   2   3   4   2   2   4   4   4   4   16666   1   16666   1   16666   1   46666   4   16666   1   46666   4   4   5   5   5   1   4   2   3   2   1   6   1   1   2   2   2   2   2   2   1   1   2   2   2   2   26666666666666666   1   1   2   2   1  11   3   7  12   5   4   4   3   1   2   2   5   5   2   2   2   2   1   4   4   1   2   1   2   3   1   1   1   1   5   1   1   2   2   2   3   3   2   2   31   26666   5   5   4   4   4   4   4   45111 861 713626 13   6   6  66 31   6666 93666   2   62666 1666666666666 1 46611   2   6   63   1 523352222221122122222112277993   2   2   2   2   2   2 3   2   6   6   6   6   6   6   6   6   612   3   2122311112222121223 532999999666120190.6573280111,2061394871122350.9758038151,814954499
  15   2   3266666666   36666   1   1   2   2   2   2   0   2   3   4   5   4   2   5   2   4   3   2   2   2   2   3   2   2   3   2   1   2   2   2   2   2   1   2   2   3   2   2   2   2   1   8   4   4   1   1   1   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   666666666   2   1   2   2   1   1   2   2   3   1   4   1   2   2   2   1   1   4   1   2   8   3   1   4   3   1   2   4   3   3   1   3   4   3   2   4   1   4   4   1   4   4   1   4   4   4   1   4   4   5   5   5   4   5   3   3   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   16666666666666666   3   4   1   1   1   16666   7   2   3   2   2   4   3   4   4   2   1   2   2   2   2   1   3   1   1   3   1   1   3   1   3   1   1   5   1   1   3   4   3   4   3   3   4   21   26666   4   5   5   5   5   3   4   37112 8221311626 41   1   2   7 66   6611 832 6   2   222 6 46 2666666666 2116611   1   2   11   66617522122222222222122222211 91   1   1   1   2   1   2 3   2   6   6   6   6   6   6   6   6   633   4   1422141123222121213 623 61  6  4120190.3048627891,3833512422155370.1964725330,942583849
 991   3   4266666666   36666   2   1   29999   0   2   0   2   3   3   3   5   2   4   2   3   7   2   2   2   2   2   4   2   2   2   1   2   2   2   2   2   2   1   4   3   2   2   2   2   1   7   2   3   2   2   2   3   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   666666666   2   2   1   2   1   1   2   3   3   3   4   1   2   2   2   1   1   1   1   2   7   2   1   4   3   4   3   2   3   3   4   1   4   2   3   4   4   1   4   4   1   4   3   1   4   1   3   4   3   5   5   5   3   5   4   4   2   3   6   1   1   2   1   2   2   2   2   1   1   2   2   2   2   26666666666666666   3   3   1   2   299999999   7   2   5   2   3   3   2   2   2   3   2   2   2   2   2   1   2   1   1   2   2   1   2   1   1   2   1   2   1   3   3   2   2   3   4   4   2   326666   2   3   4   4   4   4   4   4   37112 8011411626 41   1   2   7 66   6611 621 5   2   222 6 46 5666666666 3 46621   1   3   11   66614522122222222222122222211 71   1   2   1   1   2   2 5   2   6   6   6   6   6   6   6   6   612   3   1321112221222121312 543 61  6  5320190.7513372231,3170684281166270.7254148051,122213356
1532   277771   0   1   36666   1   1   2   2   1   2   3   2   2   3   3   3   2   3   3   3   5   2   2   2   2   1   3   3   3   2   1   2   2   2   2   2   2   1   2   2   2   1   2   2   2   5   4   4   1   1   1   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   666666666   1   2   2   2   2   2   2   3   4   2   4   1   2   2   2   1   1   1   1   2   2   2   2   2   1   4   2   3   1   1   4   1   4   2   3   4   3   1   4   3   3   4   3   2   4   2   3   49999   5   5   5   5   1   4   1   1   2   6   1   2   2   2   2   2   2   2   2   2   2   2   2   2   16666666666666666   2   2   3   2   2  11  11   9   2  11   2   3   3   1   2   4   2   2   2   2   2   2   1   2   1   2   1   2   1   2   4   4   1   2   5   1   2   2   3   2   4   2   2   3   326666   2   4   4   3   3   3   3   3   2111110811333211 31   3   2   2 66   61161151 5   2   222 3 56 16666666 666104632   1   3   23   1 9232522222221222211222222 5 11   2   2   2   2   2   2 3   1   1   2   2   2   1   2   2   2   241   3   2422111212121222113 533 41  4  5420190.0403753242,1653568041355410.0216285682,057328958
1003   3   3266666666   36666   2   2   166666666   2   0   2   2   1   3   4   2   4   1   4   5   2   2   2   2   2   2   3   2   2   1   2   2   2   2   2   2   1   2   2   2   1   2   1   2  10   1   1   2   2   2   4   1   6   2   2   2   2   2   1   2   2   2   2   2   1   1   2   2   2   2   2   1   2   6   4   1   6   1   1   1   1   2   2   2   2   3   3   3   2   1   2   2   2   1   1   1   7   2   6   5   1   2   2   1   1   1   3   2   1   4   4   1   3   4   1   4   4   1   4   4   1   3   4   2   3   4   4   3   5   5   3   5   3   5   6   4   4   2   2   2   2   2   2   2   1   1   2   2   2   2   2   26666666666666666   1   2   2   1   1  11   8   7   3   1   3   2   3   2   5   2   5   5   2   2   2   2   1   3   1   1   3   2   3   3   4   4   3   4   5   2   2   1   2   2   3   2   4   3   31   26666   3   5   5   3   3   3   4   46120 0021113626 41   1   2   3 16   6666 933 9   6   611 1 32 266121 566 5 56631   1   2   11   66615312122222222122122222211 61   1   1   2   1   1   2 3   1   2   2   2   2   2   2   2   2   122   4   1111122221222121212 233 51  5  4520190.3597981410,6757311772155360.1634281570,409907241
 962   1   81   1   0   36666   2   2   166666666   2   1   2   1   2   5   5   2   4   2   4   5   2   3   3   3   2   2   3   4   4   1   1   2   2   2   2   1   2   2   3   2   1   2   2   2   5   2   2   1   1   1   3   36666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   4   1   6   1   2   2   1   2   2   2   2   4   6   5   4   1   1   2   2   2   6   2   1   2   6   3   3   4   2   1   2   2   4   4   1   3   4   2   1   4   1   4   4   2   4   4   2   2   4   3   1   4   2   2   1   1   3   3   3   3   5   5   5   2   2   2   1   2   2   2   2   1   2   2   1   2   2   2   1   3   4   3   2   3   4   1   2   1   36666   7   5   3   3   3   1   2   3   3   3   1   2   2   2   2   3   4   4   3   2   1   2   1   2   1   1   8   2   3   3   2   1   1   2   2   3   326666   1   3   5   3   4   4   1   3   221121002 811626 41   1   2   5 16   6666 932 6   6   611 1 62 56611666 666101643   1   2   31   66615512222221222122221222211 41   1   2   1   1   2   2 5   2   6   6   6   6   6   6   6   6   612   3   1222265121222122114 212 56  5  6420190.1371666660,6192374992133320.1247428720,901717939
1246   277771   1   1   36666   2   2   166666666   2   0   4   4   4   3   4   2   5   2   3   7   2   2   2   2   2   1   2   2   166666666666666666666   2   16666   2   2   2   2   2   2   1   9   2   2   1   1   1   4   1   6   2   2   2   2   2   1   2   2   2   2   1   2   1   2   1   1   2   2   2   3   1   2666666666666   1   1   2   2   2   2   2   4   3   16666   1   2   2   2   1   1   2   7   2   7   2   4   4   4   1   2   2   2   2   16666   4   16666   4   16666   4   16666   4   16666   4   16666   4   4   2   5   5   4   3   3   5   1   1   1   2   2   2   2   2   2   2   1   1   2   2   2   2   2   26666666666666666   4   1   3   1   26666   5   7   1   5   3   2   3   2   3   3   2   2   2   2   2   2   1   4   4   3   3   2   4   3   4   4   1   4   5   1   2   1   2   3   2   1   4   3   21   26666   3   4   2   4   3   1   5   44111 872 911626 13   6   6  66 16   6666 93666   6   61666 51666611666 366 63611   2   6   62   66622452212212222122222222213101   1   2   2   1   2   2 2   2   6   6   6   6   6   6   6   6   632   1   2122221113222121213 531 47  4666120190.0359052210,3878946512133340.0345503290,423435769
1061   2   8266666666   36666   2   2   166666666   2   0   1   3   1   4   4   2   4   2   4   8   2   2   2   2   1   2   1   3   4   1   1   2   2   2   2   2   1   3   2   2   2   2   2   1   4   4   1   2   2   3   4   1   6   2   2   2   2   2   1   2   2   1   2   2   2   1   1   2   2   2   2   2   2   7   4   1   6   1   1   2   2   2   2   2   2   3   4   5   4   1   2   2   2   1   5   1   9   2   9   2   4   5   2   19999   2   4   4   1   3   4   1   3   4   1   4   4   1   4   4   1   4   4   1   2   4   4   5   1   5   4   5   3   4   4   6   4   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   1   2   4   1   2   1   4   1   3   1   56666   1   6   3   2   3   3   4   4   1   5   2   2   2   2   1   3   1   1   2   1   1   1   2   2   1   1   7   2   2999999999999999999999999999999991   26666   3   5   3   3   3   1   2   26120 002 811626 21   2   2   4 16   6666 722 7   6   611 1 32 5661166666 4106643   2   6   61   66615322122222222122221222211 51   1   2   2   1   2   2 1   2   6   6   6   6   6   6   6   6   612   4   22213211212222111148833 51  5  6420190.3556154070,4472050932133260.3437106870,900212844
1672   1   5266666666   36666   2   1   2   2   0   2   0   3   4   4   4   5   2   5   2   4   9   2   2   2   2   1   2   1   2   3   2   2   1   2   2   2   2   2   3   3   2   2   1   1   2   8   4   4   1   1   1   4   1   6   1   2   2   2   2   2   2   2   1   1   2   2   3999999999999999999999999   3   9   2666666666666   2   2   2   2   2   2   1   2   3   2   4   1   2   2   2   1   1   1   8   2   7   5   2   3   2   4   2   3   3   3   46666   1   26666   2   46666   1   46666   1   26666   2   36666   2   4   3   1   5   1   5   1   3   5   4   5   1   1   2   2   2   2   2   2   1   1   2   2   2   2   26666666666666666   3   3   3   1   2  11  12   2   2   5   1   2   3   1   4   4   3   1   2   2   2   2   1   1   2   2   2   1   4   2   4   1   1   1   5   1   4   3   4   3   1   3   1   2   41   16666   5   4   3   3   2   2   3   27111 861 511626 13   6   6  66 16   6666115666   6   61666 51666611666 566 64611   2   6   61   66615312122222222122222222213101   2   2   2   1   2   2 6   2   6   6   6   6   6   6   6   6   614   4   1122123124122111312 725 36  3666120190.1498167641,0682885271112480.2966957416,664828407
  57   2   8266666666   36666   2   2   166666666   2   0   3   4   4   4   4   2   4   2   3   9   2   2   2   3   2   2   2   3   2   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   7   3   2   1   1   1   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   666666666   1   2   2   2   2   1   2   2   4   3   3   1   2   2   2   1   1   1   1   3   7   2   1   6   3   4   3   2   4   4   4   1   4   3   2   4   4   1   4   4   1   4   3   2   3   1   3   4   3   5   5   5   4   5   2   4   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   16666666666666666   3   3   1   1   3  10   7   7   9   2   2   2   3   1   5   4   4   3   2   2   2   2   1   2   1   1   1   1   1   2   2   2   1   1   5   1   2   2   2   3   2   2   1   4   31   26666   2   4   3   4   1   4   3   26112 6011411626 41   1   2   7 66   6611104410   2   222 6 86 526666666666 16621   1   3   11   66617512222221212222122222211 71   1   1   1   2   2   2 4   2   6   6   6   6   6   6   6   6   611   3   1321221221222121222 732 20  2  5320190.2086357661,1736915291166360.1146284650,63462763 
 109   2   5266666666   36666   2   2   166666666   2   0   3   3   3   3   4   2   3   2   3   2   2   2   2   2   2   3   3   3   2   1   2   2   2   2   2   2   2   4   2   2   2   2   2   1   9   1   1   1   1   1   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   666666666   2   2   1   2   2   2   2   2   5   3   3   1   2   2   2   1   1   2   1   2   7   2   1   5   2   4   2   4   4   4   4   1   4   3   1   4   4   1   4   4   1   4   2   3   4   3   4   4   4   2   5   5   4   5   4   5   4   4   6   2   2   2   2   2   2   2   1   2   1   2   2   2   2   26666666666666666   4   1   1   1   16666  12   7   1   3   3   3   4   1   4   4   4   1   2   2   2   2   1   3   1   1   1   1   1   3   4   3   1   1   5   1   3   2   4   4   3   1   1   2   226666   2   3   5   5   5   3   3   3   27111 9711311626 41   1   2   7 66   6611 623 8   2   222 6 86 126666666666 66621   1   1   11   66625352122222222222122222213101   1   1   1   2   1   2 4   2   6   6   6   6   6   6   6   6   622   3   2321223124222211211 922 31  3  4320190.8573953431,7982342741155270.8037421021,319625275
 694   2   6266666666   36666   2   2   166666666   2   0   2   2   2   3   3   3   3   3   3   7   3   2   3   2   2   3   2   3   5   1   1   2   2   2   2   2   3   2   3   2   2   2   2   1   4   1   1   1   2   2   4   1   4   2   2   2   2   2   1   2   1   2   2   2   26666666666666666666666666666   3   4   2   1   6   2   1   2   2   2   1   2   2   5   5   5   4   1   2   2   2   1   2   1   6   2   8   2   6   2   2   2   2   2   4   4   3   2   3   2   3   4   4   1   4   2   2   4   2   3   4   2   3   4   4   1   5   5   4   5   4   4   3   4   5   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   3   3   4   4   2   1   1   2   2   2   7   9   8   5   2   2   3   1   3   3   3   3   1   2   2   2   2   2   4   1   2   2   2   3   4   3   1   1   7   2   1   1   3   2   3   3   2   3   21   26666   3   4   4   5   3   3   3   43111 9711113626 41   1   2   7 16   6666104410   6   611 1 52 56611666 466112651   1   3   41   66619422122222222122222222211 31   1   1   1   2   1   2 3   1   2   2   2   2   2   2   2   2   121   3   2222144222221211212 623 47  4  5420190.0510491791,0807569571144330.0532460420,499206889
 984   2   2266666666   36666   2   1   2   2   0   2   0   2   3   3   3   3   2   3   3   2   7   2   2   2   2   3   2   3   3   166666666666666666666   2   16666   4   2   2   2   2   2   1   8   3   1   1   2   2   3   1   6   2   2   2   2   2   1   2   2   2   2   2   1   1   2   2   2   2   2   1   2   8   3666666666666   1   1   2   1   2   2   2   2   3   26666   1   2   2   2   1   1   1   7   2   7   2   3   4   2   2   3   4   3   3   16666   4   16666   4   16666   4   16666   4   16666   4   16666   4   4   2   5   5   4   4   5   4   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   16666666666666666   1   1   4   1   1  10   56666   9   3   1   1   2   1   3   2   3   2   2   2   2   2   1   3   1   2   2   1   2   3   4   3   3   2   6   1   3   2   3   2   2   2   2   3   31   26666   5   5   3   4   3   2   3   24112 902 711626 12   3   2   1 16   6666115666   6   61666 52666611666 566 83611   2   6   61   66623152122222222122222222210 91   2   2   2   2   1   2 3   2   6   6   6   6   6   6   6   6   613   3   1322223224222211112 823 36  3666120190.1386908630,3062068152133440.1397555640,237759878
1549   4   9266666666   36666   2   2   166666666   2   0   4   4   4   3   3   3   2   4   2   4   1   2   1   2   2   3   3   3   2   2   1   2   2   2   2   2   2   4   3   2   1   2   2   2   7   2   2   1   1   1   4   1   6   2   2   2   1   2   2   2   2   2   2   2   16666666666666666666666666666   36666   1666666666666   1   2   1   1   1   2   2   6   5   3   4   1   2   1   2   2   3   2   7   2   5   2   1   4   2   1   1   2   4   3   16666   3   16666   3   16666   4   36666   4   16666   3   16666   3   4   4   5   5   5   5   3   5   3   6   6   2   2   2   2   2   2   2   1   1   2   2   1   2   2   2   16666   5   3   4   1   3   2   16666   1   7   2   4   2   2   3   1   4   4   4   2   2   2   2   2   1   2   2   1   2   2   1   3   3   3   1   1   5   1   3   2   3   3   3   2   2   2   31   26666   2   5   3   3   2   2   3   18111 9711213626 53   6   6  66 16   6666104666   6   61666 526666121 7 466 93632   1   3   31   666155221222222221222222222 7 21   1   2   2   2   2   2 2   2   6   6   6   6   6   6   6   6   631   2   2122122221212221212 645 41  4666220190.2391566970,4827536461155380.1782765820,264374776
 622   3   1266666666   36666   2   2   166666666   2   0   3   3   3   3   3   3   4   3   3   5   2   2   2   2   1   2   3   2   5   1   1   2   2   2   2   1   2   2   2   2   1   2   2   2   7   4   2   1   1   1   4   86666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   366666666   1   2   2   2   2   2   2   5   5   2   4   1   2   2   2   1   7   4   1   2   4   3   2   3   2   3   3   1   3   3   2   2   4   2   3   4   1   4   4   4   4   4   1   4   4   2   2   4   4   4   5   5   5   5   5   5   5   4   5   1   2   2   2   2   2   2   2   1   2   2   2   2   2   2   1   4   4   1   2   2   4   1   3   1   56666   1   5   3   2   2   2   2   2   2   5   1   2   2   2   2   3   1   3   1   3   1   3   3   3   3   1   5   2   2   2   1   2   1   1   2   2   41   26666   3   5   4   4   4   4   6   28111 652 812626 41   1   2   3 16   6266 111 1   6   212 3 52 166123 5 166 34654   2   6   63   1 5255422222122221222211222 5 11   1   1   1   2   2   2 2   1   2   1   2   2   2   2   2   2   212   2   2322111112222211123 531 56  5  5420190.4970987280,99939142 2133280.6713964932,36573594 
 744   2   6266666666   36666   1   1   2  10   0   2   0   2   3   3   4   5   2   5   2   4   8   2   2   2   3   3   2   2   3   199999999999999999999999999996666   2   3   2   1   2   2   2   7   2   2   1   1   2   4   1   6   2   2   2   2   2   1   2   2   2   2   2   1   1   2   2   2   2   2   1   2   6   2666666666666   2   1   2   2   2   2   2   2   3   26666   1   2   2   2   1   1   1   7   1   1   3   4   4   2   1   3   3   2   4   166669999   166669999   166669999   166669999   166669999   166669999   4   2   5   5   5   4   4   3   6   4   6   2   2   2   2   2   2   2   1   1   2   2   2   2   2   26666666666666666   2   2   4   3   1   2  126666   9   3   2   2   3   3   4   4   4   2   1   2   2   2   2   2   1   1   2   1   1   1   1   2   1   1   5   1   2   2   2   3   29999   3   399991   26666   3   4   3   4   3   3   3   46211 132 811626 13   6   6  66 16   6666 93666   6   61666 52666611666 666 61611   2   6   63   2 424312122222222122221221277993   1   1   2   2   2   2 4   2   6   6   6   6   6   6   6   6   632   3   2111223993222121413 425 54  5666120190.1125560830,4175615632133360.0878340890,59914617 
 635   2   7266666666   36666   2   2   166666666   2   0   4   3   3   3   5   2   4   5   2   8   2   3   2   2   1   3   2   4   199999999999999999999999999996666   2   3   2   1   2   1   2   6   3   2   1   1   2   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5666666666666   1   2   2   2   1   2   2   2   3   26666   1   2   2   2   1   1   1   1   2   8   2   1   6   3   3   2   3   4   4   16666   4   16666   4   16666   4   16666   4   16666   4   16666   4   2   2   5   5   4   5   2   5   6   6   6   1   2   2   2   2   2   2   2   1   2   2   2   2   2   26666666666666666   4   3   3   1   26666   8   7  11   3   3   2   4   1   5   4   4   1   2   2   2   2   1   3   1   1   1   1   1   2   3   2   1   1   5   1   2   1   2   3   2   1   2   4   31   26666   3   5   5   5   4   4   3   22111 9711311626 13   6   6  66 66   6616104666   2   62666 56666666666 666 73611   2   6   61   666245322222212222221222222 6 41   1   1   1   2   2   2 3   2   6   6   6   6   6   6   6   6   632   2   21222221122221211131022 61  6666120190.0878873061,3007579811155320.0546370170,614752006
 255   2   3266666666   36666   2   2   166666666   2   0   2   3   3   3   3   3   3   3   2   4   2   2   3   3   3   4   3   4   199999999999999999999999999996666   2   2   2   2   2   2   1   7   2   2   2   1   1   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5666666666666   1   2   1   2   1   2   2   2   3   26666   1   2   2   2   1   2   4   1   2   7   2   1   3   3   2   3   3   4   4   16666   4   16666   4   16666   4   46666   4   16666   4   16666   4   4   1   5   5   3   5   2   5   4   3   5   2   2   2   2   2   2   2   1   1   2   2   1   2   2   26666666666666666   4   1   2   3   16666  12   9   2   1   2   2   3   1   4   4   4   4   2   2   2   2   1   4   1   1   1   1   1   3   3   3   1   1   0   1   2   2   1   2   4   4   4   4   21   26666   1   5   5   1   5   5   5   42111 8711211626 53   6   6  66 66   6616115666   2   62666 2666666666666 6116611   1   3   13   2 4121521222222222221222222 9 71   1   1   2   1   2   2 4   1   2   2   2   2   1   2   2   2   212   2   1121134222222121112 221 32  3666120190.0359052210,2948254461155420.0233746490,099110207
 432   1   2266666666   36666   2   1   2   1   0   2   0   1   3   3   5   5   2   5   2   4   9   3   2   3   3   1   3   2   4   2   1   2   2   2   2   2   2   1   3   3   1   2   2   2   2   1   2   2   1   1   2   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   666666666   1   2   2   2   2   2   2   2   3   1   4   1   2   2   2   1   1   1   1   4   7   2   1   6   3   1   2   4   4   3   2   3   4   2   2   4   2   2   4   1   4   4   2   2   4   4   4   4   4   5   5   5   4   5   4   5   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   16666666666666666   4   2   1   1   16666   7   7   2   1   2   2   4   1   3   3   4   5   2   2   2   2   1   2   1   1   1   1   1   3   2   2   1   1   5   1   1   1   2   2   3   3   4   2   326666   2   3   5   5   4   4   4   4   36112 6021411626 41   1   2   7 66   6611 623 9   2   222 6 46 4666666666 2 56621   1   2   11   66617512222221212222122221210 61   1   1   1   2   1   2 4   2   6   6   6   6   6   6   6   6   612   3   1121251111221221112 421 46  4  4320190.3271360561,5228131412166260.1895529861,504690503
 207   2   9266666666   2   3   2   2   166666666   2   0   3   2   2   4   4   2   3   3   2   6   2   2   2   2   3   3   3   3   199999999999999999999999999996666   1   3   2   1   2   2   2   6   3   2   2   2   2   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5666666666666   1   2   2   2   2   2   2   4   2   26666   1   2   2   2   1   1   1   1   2   2   2   2   4   2   2   3   3   4   4   16666   3   16666   4   16666   4   26666   4   26666   4   36666   4   4   5   5   5   4   4   4   5   5   4   5   2   2   2   2   2   2   2   1   2   2   2   2   2   2   16666666666666666   3   1   1   1   3   1   9   7  119999   2   2   3   1   3   3   3   2   2   2   2   2   1   2   1   1   2   2   2   2   2   2   1   1   7   2   3   2   3   3   3   2   2   3   31   26666   3   4   4   4   3   3   3   28111 9711311626 13   6   6  66 66   6616 62666   2   62666 966616666666666 26611   2   6   61   666245321222222222221222212 8 71   1   1   1   2   1   2 4   1   2   2   2   2   2   2   2   2   112   2   2322821112212221213 432 20  2666120190.1565899260,3384277741166280.1489051850,301890455
 853   28888266666666   36666   2   2   166666666   2   0   1   1   1   5   4   2   5   2   4   8   2   2   2   2   2   4   4   4   166666666666666666666   1   1666699999999   2   2   2   2   1   2   1   1   4   3   3   2   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5666666666666   1   2   2   2   2   2   2   2   3   26666   1   2   2   2   1   1   3   1   1   3   4   2   9   3   1   3   3   4   4   16666   4   36666   1   16666   4   46666   4   36666   2   26666   3   2   5   5   5   3   5   1   5   6   6   6   1   1   2   2   2   2   2   2   2   2   2   2   2   2   16666666666666666   4   4   4   1   4666666666666   36666   2   2   4   1   4   4   2   5   2   2   2   2   1   2   1   1   2   1   1   2   1   1   1   1   9   1   2   2   3   3   1   4   2   3   326666   1   3   5   3   3   3   3   6   47111 8621111626 42   1   2   7 66   6616 72666   2   62666 966626666666666116611   1   3   11   66622552122222222332122221388993   3   3   3   3   3   1 5   1   2   2   2   2   1   2   2   2   224   4   2222311311112222124 645 20  2666120190.2943459951,0812479372155270.2349491591,0335679  
 723   3   41   1   0   1   1   2   2   166666666   2   1   2   4   4   59999   2   3   4   3   7   2   2   2   2   3   2   3   3   2   1   2   2   2   2   2   1   3   2   3   2   2   2   2   1   8   1   1   2   2   2   4   66666   2   2   2   2   2   1666666666666666666666666666666666666666666666666666666666666   5   666666666   2   2   1   2   2   2   2   3   2   1   3   1   2   2   2   1   2   1   1   2   8   2   1   1   3   2   1   2   3   1   2   2   4   3   2   4   1   4   4   1   4   4   3   2   4   2   2   4   3   1   5   5   4   3   4   3   5   4   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   16666666666666666   4   2   1   4   16666  12   76666   4   2   2   4   3   4   4   3   5   2   2   2   2   1   2   1   1   1   1   1   2   2   2   1   1  10   1   2   3   4   4   2   1   1   2   226666   2   4   5   4   4   3   1   3   34111 5421411626 41   1   2   7 66   6611 83410   2   222 6 16 5666666666 5 96611   2   6   61   66616422122222222222122221212101   1   1   1   2   1   2 5   2   6   6   6   6   6   6   6   6   612   4   1121433321212221211 843 32  3  3120190.5097367381,966742584216634 0.294056151,053861095
1188   3   91   1   0   36666   2   2   166666666   2   0   2   1   2   2   2   3   3   3   3   5   2   2   2   2   3   2   3   3   2   1   2   2   2   2   1   1   3   2   2   2   2   2   2   1   5   1   1   3   3   3   2   1   6   2   2   2   2   2   1   2   2   2   2   2   1   1   1   2   1   2   2   2   4   8   4   1   6   1   2   2   2   2   2   2   1   2   4   3   4   1   2   2   2   1   1   1   8   1   7   3   5   4   3   3   4   2   4   4   3   1   4   2   1   4   1   2   4   4   1   4   3   1   4   2   2   4   3   5   5   5   3   5   3   5   3   3   4   1   1   2   2   2   2   2   2   2   2   2   2   2   2   16666666666666666   1   1   4   1   4   1   96666   36666   2   1   2   2   3   3   3   3   2   2   2   2   1   3   3   3   3   3   3   3   3   3   3   3   5   1   2   2   2   2   1   1   2   2   21   16666   5   2   5   2   2   2   5   45300 001 611626 41   1   2   2 16   6666 113 8   6   611 1 52 96211666 166 41621   2   6   61   666162122212222213333333333 8 42   3   3   3   3   3   2 3   2   6   6   6   6   6   6   6   6   621   4   1222222121221221223 522 66  6  5320190.3284729061,5925510351122150.8715450362,82600212 
